Stock Name,Ticker,Trendlyne ID,Research Report URL,MarketCap,Industry Name,Sector Name,BSE Ticker
Tilaknagar Industries Ltd,TI,1391,https://trendlyne.com/research-reports/stock/1391/TI/,1.05E+11,,,
Nuvoco Vistas Corporation Ltd,NUVOCO,622855,https://trendlyne.com/research-reports/stock/622855/NUVOCO/,1.05E+11,Cement & Cement Products,Cement and Construction,543334
Afcons Infrastructure Ltd,AFCONS,2734936,https://trendlyne.com/research-reports/stock/2734936/AFCONS/,1.04E+11,Construction & Engineering,Cement and Construction,544280
Blackbuck Ltd,BLACKBUCK,2779148,https://trendlyne.com/research-reports/stock/2779148/BLACKBUCK/,1.04E+11,Transport Related Services,Transportation,544288
Nmdc Steel Ltd,NSLNISP,1368720,https://trendlyne.com/research-reports/stock/1368720/NSLNISP/,1.04E+11,Iron & Steel/Interm.Products,Metals & Mining,543768
Birlasoft Ltd,BSOFT,763,https://trendlyne.com/research-reports/stock/763/BSOFT/,1.04E+11,IT Consulting & Software,Software & Services,532400
Whirlpool Of India Ltd,WHIRLPOOL,1521,https://trendlyne.com/research-reports/stock/1521/WHIRLPOOL/,1.03E+11,,,
Jaiprakash Power Ventures Ltd,JPPOWER,695,https://trendlyne.com/research-reports/stock/695/JPPOWER/,1.03E+11,Green & Renewable Energy,Utilities,532627
Pcbl Chemical Ltd,PCBL,1034,https://trendlyne.com/research-reports/stock/1034/PCBL/,1.02E+11,,,
Medplus Health Services Ltd,MEDPLUS,752902,https://trendlyne.com/research-reports/stock/752902/MEDPLUS/,1.00E+11,Healthcare Supplies,Healthcare,543427
Edelweiss Financial Services Ltd,EDELWEISS,357,https://trendlyne.com/research-reports/stock/357/EDELWEISS/,1.00E+11,Other Financial Services,Banking and Finance,532922
Home First Finance Company India Ltd,HOMEFIRST,407835,https://trendlyne.com/research-reports/stock/407835/HOMEFIRST/,1.00E+11,Housing Finance,Banking and Finance,543259
Aptus Value Housing Finance India Ltd,APTUS,623876,https://trendlyne.com/research-reports/stock/623876/APTUS/,99858100000,Housing Finance,Banking and Finance,543335
Azad Engineering Ltd,AZAD,1840438,https://trendlyne.com/research-reports/stock/1840438/AZAD/,99843300000,Industrial Machinery,General Industrials,544061
Honasa Consumer Ltd,HONASA,1769048,https://trendlyne.com/research-reports/stock/1769048/HONASA/,98912400000,Personal Products,FMCG,544014
Balrampur Chini Mills Ltd,BALRAMCHIN,157,https://trendlyne.com/research-reports/stock/157/BALRAMCHIN/,98891160665,,,
Swan Corp Ltd,SWANCORP,1338,https://trendlyne.com/research-reports/stock/1338/SWANCORP/,98880779571,,,
Tamilnad Mercantile Bank Ltd,TMB,1024529,https://trendlyne.com/research-reports/stock/1024529/TMB/,98755900000,Banks,Banking and Finance,543596
The Bombay Burmah Trading Corporation Ltd,BBTC,171,https://trendlyne.com/research-reports/stock/171/BBTC/,98427215923,,,
Finolex Industries Ltd,FINPIPE,417,https://trendlyne.com/research-reports/stock/417/FINPIPE/,98361377140,,,
Action Construction Equipment Ltd,ACE,24,https://trendlyne.com/research-reports/stock/24/ACE/,97362400000,Commercial Vehicles,Automobiles & Auto Components,532762
South Indian Bank Ltd,SOUTHBANK,1270,https://trendlyne.com/research-reports/stock/1270/SOUTHBANK/,96169400000,Banks,Banking and Finance,532218
Jumbo Bag Ltd,JUMBO,703,https://trendlyne.com/research-reports/stock/703/JUMBO/,0,,,
Shaily Engineering Plastics Ltd,SHAILY,2105,https://trendlyne.com/research-reports/stock/2105/SHAILY/,95911053063,,,
Arvind Ltd,ARVIND,105,https://trendlyne.com/research-reports/stock/105/ARVIND/,95737372260,,,
Gravita India Ltd,GRAVITA,491,https://trendlyne.com/research-reports/stock/491/GRAVITA/,95589400000,Other Non-Ferrous Metals,Metals & Mining,533282
Clean Max Enviro Energy Solutions Ltd,CLEANMAX,3432677,https://trendlyne.com/research-reports/stock/3432677/CLEANMAX/,94910300000,Green & Renewable Energy,Utilities,544717
Mahanagar Gas Ltd,MGL,4581,https://trendlyne.com/research-reports/stock/4581/MGL/,94150100000,Utilities:Non-Electrical,Utilities,539957
Reliance Power Ltd,RPOWER,1149,https://trendlyne.com/research-reports/stock/1149/RPOWER/,93633900000,Power - Electric Utilities,Utilities,532939
Vesuvius India Ltd,VESUVIUS,1475,https://trendlyne.com/research-reports/stock/1475/VESUVIUS/,93057500000,Electrodes & Refractories,General Industrials,520113
Voltamp Transformers Ltd,VOLTAMP,1499,https://trendlyne.com/research-reports/stock/1499/VOLTAMP/,92778900000,Heavy Electrical Equipment,General Industrials,532757
Prudent Corporate Advisory Services Ltd,PRUDENT,888523,https://trendlyne.com/research-reports/stock/888523/PRUDENT/,92726200000,Other Financial Services,Banking and Finance,543527
Atlanta Electricals Ltd,ATLANTAELE,3264361,https://trendlyne.com/research-reports/stock/3264361/ATLANTAELE/,92675800000,Heavy Electrical Equipment,General Industrials,544527
Kandagiri Spinning Mills Ltd,KANDAGIRI,716,https://trendlyne.com/research-reports/stock/716/KANDAGIRI/,0,,,
Cemindia Projects Ltd,CEMPRO,648,https://trendlyne.com/research-reports/stock/648/CEMPRO/,92653629236,,,
Pvr Inox Ltd,PVRINOX,1087,https://trendlyne.com/research-reports/stock/1087/PVRINOX/,92543700000,Movies & Entertainment,Media,532689
Vijaya Diagnostic Centre Ltd,VIJAYA,644314,https://trendlyne.com/research-reports/stock/644314/VIJAYA/,92303500000,Healthcare Services,Healthcare,543350
Jubilant Ingrevia Ltd,JUBLINGREA,450809,https://trendlyne.com/research-reports/stock/450809/JUBLINGREA/,92247600000,Specialty Chemicals,Chemicals & Petrochemicals,543271
Intellect Design Arena Ltd,INTELLECT,1553,https://trendlyne.com/research-reports/stock/1553/INTELLECT/,91893600000,IT Software Products,Software & Services,538835
Corona Remedies Ltd,CORONA,3351950,https://trendlyne.com/research-reports/stock/3351950/CORONA/,91691200000,Pharmaceuticals,Pharmaceuticals & Biotechnology,544644
Rites Ltd,RITES,92280,https://trendlyne.com/research-reports/stock/92280/RITES/,91675200000,Construction & Engineering,Cement and Construction,541556
Sbfc Finance Ltd,SBFC,1578900,https://trendlyne.com/research-reports/stock/1578900/SBFC/,91356600000,Finance (including NBFCs),Banking and Finance,543959
Ramkrishna Forgings Ltd,RKFORGE,1140,https://trendlyne.com/research-reports/stock/1140/RKFORGE/,90956800000,Castings & Forgings,General Industrials,532527
Astra Microwave Products Ltd,ASTRAMICRO,123,https://trendlyne.com/research-reports/stock/123/ASTRAMICRO/,90449400000,Aerospace & Defence,General Industrials,532493
Aavas Financiers Ltd,AAVAS,106807,https://trendlyne.com/research-reports/stock/106807/AAVAS/,90271300000,Housing Finance,Banking and Finance,541988
Vedant Fashions Ltd,MANYAVAR,816269,https://trendlyne.com/research-reports/stock/816269/MANYAVAR/,89657100000,Specialty Retail,Retailing,543463
Kesar Enterprises Ltd,KESARENT,732,https://trendlyne.com/research-reports/stock/732/KESARENT/,0,,,
Eureka Forbes Ltd,EUREKAFORB,850674,https://trendlyne.com/research-reports/stock/850674/EUREKAFORB/,89654400000,Consumer Electronics,Consumer Durables,543482
Strides Pharma Science Ltd,STAR,1291,https://trendlyne.com/research-reports/stock/1291/STAR/,89513500000,Pharmaceuticals,Pharmaceuticals & Biotechnology,532531
Cyient Ltd,CYIENT,301,https://trendlyne.com/research-reports/stock/301/CYIENT/,89408600000,IT Consulting & Software,Software & Services,532175
Cello World Ltd,CELLO,1767397,https://trendlyne.com/research-reports/stock/1767397/CELLO/,89359000000,Houseware,Consumer Durables,544012
Waaree Renewable Technologies Ltd,WAAREERTL,3931,https://trendlyne.com/research-reports/stock/3931/WAAREERTL/,89199700000,Power - Electric Utilities,Utilities,534618
Ncc Ltd,NCC,918,https://trendlyne.com/research-reports/stock/918/NCC/,88972144342,,,
Metropolis Healthcare Ltd,METROPOLIS,139598,https://trendlyne.com/research-reports/stock/139598/METROPOLIS/,87440500000,Healthcare Services,Healthcare,542650
Elecon Engineering Company Ltd,ELECON,367,https://trendlyne.com/research-reports/stock/367/ELECON/,87100831460,,,
Nazara Technologies Ltd,NAZARA,447585,https://trendlyne.com/research-reports/stock/447585/NAZARA/,87029600000,Internet Software & Services,Software & Services,543280
Sterlite Technologies Ltd,STLTECH,1299,https://trendlyne.com/research-reports/stock/1299/STLTECH/,86804600000,Telecom Cables,Telecommunications Equipment,532374
Garware Hi Tech Films Ltd,GRWRHITECH,2089,https://trendlyne.com/research-reports/stock/2089/GRWRHITECH/,86109395439,,,
Ask Automotive Ltd,ASKAUTOLTD,1776576,https://trendlyne.com/research-reports/stock/1776576/ASKAUTOLTD/,86052700000,Auto Parts & Equipment,Automobiles & Auto Components,544022
Karnataka Bank Ltd,KTKBANK,775,https://trendlyne.com/research-reports/stock/775/KTKBANK/,86025000000,Banks,Banking and Finance,532652
Kovilpatti Lakshmi Roller Flour Mills Ltd,KLRF,750,https://trendlyne.com/research-reports/stock/750/KLRF/,0,,,
Lemon Tree Hotels Ltd,LEMONTREE,81513,https://trendlyne.com/research-reports/stock/81513/LEMONTREE/,85752800000,Hotels,Hotels Restaurants & Tourism,541233
Swan Defence And Heavy Industries Ltd,SWANDEF,1043,https://trendlyne.com/research-reports/stock/1043/SWANDEF/,85640200000,Shipping,Transportation,533107
Park Medi World Ltd,PARKHOSPS,3354722,https://trendlyne.com/research-reports/stock/3354722/PARKHOSPS/,85172500000,Healthcare Facilities,Healthcare,544645
Triveni Engineering Industries Ltd,TRIVENI,1419,https://trendlyne.com/research-reports/stock/1419/TRIVENI/,84943400000,Sugar,"Food, Beverages & Tobacco",532356
Railtel Corporation Of India Ltd,RAILTEL,424520,https://trendlyne.com/research-reports/stock/424520/RAILTEL/,84583300000,Telecom Services,Telecom Services,543265
Bata India Ltd,BATAINDIA,168,https://trendlyne.com/research-reports/stock/168/BATAINDIA/,84461876049,,,
Powergrid Infrastructure Investment Trust,PGINVIT,481511,https://trendlyne.com/research-reports/stock/481511/PGINVIT/,83874600000,REITs-InvITs,Realty,543290
Black Box Ltd,BBOX,39,https://trendlyne.com/research-reports/stock/39/BBOX/,83768887764,,,
Olectra Greentech Ltd,OLECTRA,484,https://trendlyne.com/research-reports/stock/484/OLECTRA/,83730500000,Commercial Vehicles,Automobiles & Auto Components,532439
Star Cement Ltd,STARCEMENT,61534,https://trendlyne.com/research-reports/stock/61534/STARCEMENT/,83616800000,Cement & Cement Products,Cement and Construction,540575
Time Technoplast Ltd,TIMETECHNO,1398,https://trendlyne.com/research-reports/stock/1398/TIMETECHNO/,83325700000,Plastic Products,General Industrials,532856
Mmtc Ltd,MMTC,869,https://trendlyne.com/research-reports/stock/869/MMTC/,83114110739,,,
India Shelter Finance Corporation Ltd,INDIASHLTR,1826519,https://trendlyne.com/research-reports/stock/1826519/INDIASHLTR/,83009800000,Housing Finance,Banking and Finance,544044
Aequs Ltd,AEQUS,3346246,https://trendlyne.com/research-reports/stock/3346246/AEQUS/,82867400000,Industrial Machinery,General Industrials,544634
Titagarh Rail Systems Ltd,TITAGARH,1434,https://trendlyne.com/research-reports/stock/1434/TITAGARH/,82810900000,Commercial Vehicles,Automobiles & Auto Components,532966
Orkla India Ltd,ORKLAINDIA,3306166,https://trendlyne.com/research-reports/stock/3306166/ORKLAINDIA/,82720900000,Packaged Foods,FMCG,544595
Transformers Rectifiers India Ltd,TARIL,1417,https://trendlyne.com/research-reports/stock/1417/TARIL/,81975300000,Heavy Electrical Equipment,General Industrials,532928
G R Infraprojects Ltd,GRINFRA,577216,https://trendlyne.com/research-reports/stock/577216/GRINFRA/,81690100000,Roads & Highways,Cement and Construction,543317
Iifl Capital Services Ltd,IIFLCAPS,166182,https://trendlyne.com/research-reports/stock/166182/IIFLCAPS/,81300000000,Capital Markets,Banking and Finance,542773
Kesar Terminals Infrastructure Ltd,KTIL,774,https://trendlyne.com/research-reports/stock/774/KTIL/,0,,,
Cartrade Tech Ltd,CARTRADE,621767,https://trendlyne.com/research-reports/stock/621767/CARTRADE/,81181900000,Internet & Catalogue Retail,Retailing,543333
Jupiter Life Line Hospitals Ltd,JLHL,1665481,https://trendlyne.com/research-reports/stock/1665481/JLHL/,80587200000,Healthcare Facilities,Healthcare,543980
Esab India Ltd,ESABINDIA,386,https://trendlyne.com/research-reports/stock/386/ESABINDIA/,80493183190,,,
Sharda Cropchem Ltd,SHARDACROP,1214,https://trendlyne.com/research-reports/stock/1214/SHARDACROP/,80052600000,Agrochemicals,Chemicals & Petrochemicals,538666
Lakshmi Mills Company Ltd,LAKSHMIMIL,781,https://trendlyne.com/research-reports/stock/781/LAKSHMIMIL/,0,,,
Transport Corporation Of India Ltd,TCI,1368,https://trendlyne.com/research-reports/stock/1368/TCI/,79805900000,Surface Transportation,Transportation,532349
Procter Gamble Health Ltd,PGHL,858,https://trendlyne.com/research-reports/stock/858/PGHL/,79321808446,,,
Maharashtra Seamless Ltd,MAHSEAMLES,820,https://trendlyne.com/research-reports/stock/820/MAHSEAMLES/,78845163148,,,
Healthcare Global Enterprises Ltd,HCG,1978,https://trendlyne.com/research-reports/stock/1978/HCG/,78786800000,Healthcare Facilities,Healthcare,539787
Akums Drugs Pharmaceuticals Ltd,AKUMS,2471889,https://trendlyne.com/research-reports/stock/2471889/AKUMS/,78547500000,Pharmaceuticals,Pharmaceuticals & Biotechnology,544222
Kama Holdings Ltd,KAMAHOLD,3851,https://trendlyne.com/research-reports/stock/3851/KAMAHOLD/,78262600000,Holding Companies,Diversified,532468
Irb Invit Fund,IRBINVIT,54142,https://trendlyne.com/research-reports/stock/54142/IRBINVIT/,77383000000,REITs-InvITs,Realty,540526
Va Tech Wabag Ltd,WABAG,1507,https://trendlyne.com/research-reports/stock/1507/WABAG/,77239000000,Utilities:Non-Electrical,Utilities,533269
P N Gadgil Jewellers Ltd,PNGJL,2618334,https://trendlyne.com/research-reports/stock/2618334/PNGJL/,77218000000,Gems & Jewellery,Textiles Apparels & Accessories,544256
Gmr Power And Urban Infra Ltd,GMRP&UI,854535,https://trendlyne.com/research-reports/stock/854535/GMRP&UI/,77164500000,Power - Electric Utilities,Utilities,543490
Jayaswal Neco Industries Ltd,JAYNECOIND,663,https://trendlyne.com/research-reports/stock/663/JAYNECOIND/,76699100000,Iron & Steel/Interm.Products,Metals & Mining,522285
Kpi Green Energy Ltd,KPIGREEN,125099,https://trendlyne.com/research-reports/stock/125099/KPIGREEN/,76410500000,Green & Renewable Energy,Utilities,542323
Jyothy Labs Ltd,JYOTHYLAB,706,https://trendlyne.com/research-reports/stock/706/JYOTHYLAB/,76399000000,Personal Products,FMCG,532926
Marksans Pharma Ltd,MARKSANS,841,https://trendlyne.com/research-reports/stock/841/MARKSANS/,76199500000,Pharmaceuticals,Pharmaceuticals & Biotechnology,524404
Shilpa Medicare Ltd,SHILPAMED,1218,https://trendlyne.com/research-reports/stock/1218/SHILPAMED/,76061800000,Pharmaceuticals,Pharmaceuticals & Biotechnology,530549
Skf India Ltd,SKFINDIA,1251,https://trendlyne.com/research-reports/stock/1251/SKFINDIA/,75842777831,,,
Clean Science Technology Ltd,CLEAN,580869,https://trendlyne.com/research-reports/stock/580869/CLEAN/,75488800000,Specialty Chemicals,Chemicals & Petrochemicals,543318
Jeena Sikho Lifecare Ltd,JSLL,856675,https://trendlyne.com/research-reports/stock/856675/JSLL/,75400800000,Pharmaceuticals,Pharmaceuticals & Biotechnology,544476
Nesco Ltd,NESCO,929,https://trendlyne.com/research-reports/stock/929/NESCO/,75350427609,,,
Sanofi India Ltd,SANOFI,1182,https://trendlyne.com/research-reports/stock/1182/SANOFI/,75277771435,,,
Rhi Magnesita India Ltd,RHIM,989,https://trendlyne.com/research-reports/stock/989/RHIM/,75166500000,Electrodes & Refractories,General Industrials,534076
Varroc Engineering Ltd,VARROC,93226,https://trendlyne.com/research-reports/stock/93226/VARROC/,74865300000,Auto Parts & Equipment,Automobiles & Auto Components,541578
Banco Products India Ltd,BANCOINDIA,160,https://trendlyne.com/research-reports/stock/160/BANCOINDIA/,74643641557,,,
Religare Enterprises Ltd,RELIGARE,1128,https://trendlyne.com/research-reports/stock/1128/RELIGARE/,74527500000,Other Financial Services,Banking and Finance,532915
Tejas Networks Ltd,TEJASNET,54898,https://trendlyne.com/research-reports/stock/54898/TEJASNET/,74518300000,Telecom Equipment,Telecommunications Equipment,540595
Hmt Ltd,HMT,566,https://trendlyne.com/research-reports/stock/566/HMT/,74244290339,,,
Safari Industries India Ltd,SAFARI,2912,https://trendlyne.com/research-reports/stock/2912/SAFARI/,73245900000,Other Apparels & Accessories,Textiles Apparels & Accessories,523025
Jk Lakshmi Cement Ltd,JKLAKSHMI,685,https://trendlyne.com/research-reports/stock/685/JKLAKSHMI/,73015547771,,,
Le Travenues Technology Ltd,IXIGO,2328701,https://trendlyne.com/research-reports/stock/2328701/IXIGO/,73005800000,Travel Support Services,Diversified Consumer Services,544192
Manorama Industries Ltd,MANORAMA,110310,https://trendlyne.com/research-reports/stock/110310/MANORAMA/,72826500000,Other Food & Beverages,"Food, Beverages & Tobacco",541974
Archean Chemical Industries Ltd,ACI,1121044,https://trendlyne.com/research-reports/stock/1121044/ACI/,72087400000,Commodity Chemicals,Chemicals & Petrochemicals,543657
Zee Entertainment Enterprises Ltd,ZEEL,1537,https://trendlyne.com/research-reports/stock/1537/ZEEL/,71203301966,,,
Tata Teleservices Maharashtra Ltd,TTML,1423,https://trendlyne.com/research-reports/stock/1423/TTML/,71081200000,Telecom Services,Telecom Services,532371
Genus Power Infrastructures Ltd,GENUSPOWER,449,https://trendlyne.com/research-reports/stock/449/GENUSPOWER/,71031800000,Other Electrical Equipment/Products,Consumer Durables,530343
Pc Jeweller Ltd,PCJEWELLER,1014,https://trendlyne.com/research-reports/stock/1014/PCJEWELLER/,71005000000,Gems & Jewellery,Textiles Apparels & Accessories,534809
Apollo Micro Systems Ltd,APOLLO,72727,https://trendlyne.com/research-reports/stock/72727/APOLLO/,70433100000,Aerospace & Defence,General Industrials,540879
Krbl Ltd,KRBL,765,https://trendlyne.com/research-reports/stock/765/KRBL/,70383600000,Other Agricultural Products,"Food, Beverages & Tobacco",530813
Gujarat Pipavav Port Ltd,GPPL,487,https://trendlyne.com/research-reports/stock/487/GPPL/,70379200000,Marine Port & Services,Transportation,533248
Aditya Birla Fashion And Retail Ltd,ABFRL,1029,https://trendlyne.com/research-reports/stock/1029/ABFRL/,70376200000,Department Stores,Retailing,535755
Campus Activewear Ltd,CAMPUS,877863,https://trendlyne.com/research-reports/stock/877863/CAMPUS/,70289500000,Footwear,Retailing,543523
V2 Retail Ltd,V2RETAIL,1461,https://trendlyne.com/research-reports/stock/1461/V2RETAIL/,69904700000,Department Stores,Retailing,532867
Amagi Media Labs Ltd,AMAGI,3390023,https://trendlyne.com/research-reports/stock/3390023/AMAGI/,69834200000,Internet Software & Services,Software & Services,544679
Elitecon International Ltd,KASHIRAM,4305,https://trendlyne.com/research-reports/stock/4305/KASHIRAM/,69822500000,Commodity Trading  & Distribution,Commercial Services & Supplies,539533
Sudeep Pharma Ltd,SUDEEPPHRM,3335696,https://trendlyne.com/research-reports/stock/3335696/SUDEEPPHRM/,69474700000,Pharmaceuticals,Pharmaceuticals & Biotechnology,544619
Axiscades Technologies Ltd,AXISCADES,141,https://trendlyne.com/research-reports/stock/141/AXISCADES/,69252300000,Aerospace & Defence,General Industrials,532395
Pearl Global Industries Ltd,PGIL,1033,https://trendlyne.com/research-reports/stock/1033/PGIL/,68577600000,Other Apparels & Accessories,Textiles Apparels & Accessories,532808
